customer_id,customer_name,customer_type,tax_id,email,phone,billing_country,credit_limit,created_at,is_active
CUST-00045,Morgan Garcia,patient,692083508,contact45@morgangarcia.example,(495) 555-6702,US,16148.04,2024-01-03,True
CUST-00046,Sam Wilson,patient,972939191,contact46@samwilson.example,(233) 618-4459,US,4508.08,2023-08-21,True
CUST-00047,Dakota Davis,patient,241677401,contact47@dakotadavis.example,(604) 892-2616,US,12288.58,2025-01-02,True
CUST-00048,Quinn Thomas,patient,142264904,contact48@quinnthomas.example,(901) 943-6482,US,5961.52,2025-01-30,True
CUST-00049,Quinn Wilson,patient,106651170,contact49@quinnwilson.example,(712) 794-4676,US,6246.14,2024-06-18,True
CUST-00050,Reese Miller,patient,654379844,contact50@reesemiller.example,(810) 642-5372,US,6562.48,2024-03-14,True
CUST-00051,Dakota Garcia,patient,215643066,contact51@dakotagarcia.example,(236) 205-6012,US,19607.68,2020-01-20,True
CUST-00052,Jamie Wilson,patient,101079294,contact52@jamiewilson.example,(917) 363-6948,US,1940.14,2025-08-10,True
CUST-00053,Morgan Lee,patient,657623837,contact53@morganlee.example,(766) 623-7224,US,16574.16,2021-11-12,True
CUST-00054,Dakota Moore,patient,415740495,contact54@dakotamoore.example,(635) 858-9129,US,10679.04,2021-10-10,True
CUST-00055,Jordan Davis,patient,336133632,contact55@jordandavis.example,(334) 949-9322,US,6861.84,2022-11-19,True
CUST-00056,Casey Lee,patient,816803156,contact56@caseylee.example,(319) 826-8038,US,6673.43,2024-03-05,True
CUST-00057,Alex Thomas,patient,134386495,contact57@alexthomas.example,(758) 691-5286,US,1480.82,2025-10-17,True
CUST-00058,Dakota Wilson,patient,693181782,contact58@dakotawilson.example,(647) 665-3387,US,5966.11,2022-10-20,True
CUST-00059,Taylor Thomas,patient,823218579,contact59@taylorthomas.example,(305) 817-2748,US,2889.26,2025-11-26,True
CUST-00060,Taylor Brown,patient,944176672,contact60@taylorbrown.example,(418) 305-6852,US,6760.11,2025-06-30,True
CUST-00061,Reese Lee,patient,924964784,contact61@reeselee.example,(530) 841-5354,US,1640.35,2023-05-30,True
CUST-00062,Skyler Jackson,patient,840580607,contact62@skylerjackson.example,(800) 990-8446,US,5050.79,2021-03-23,True
CUST-00063,Jamie Moore,patient,742491069,contact63@jamiemoore.example,(938) 600-4735,US,7456.62,2024-03-19,True
CUST-00064,Morgan Taylor,patient,411926458,contact64@morgantaylor.example,(954) 877-4940,US,4326.45,2024-06-21,True
CUST-00065,Morgan Garcia,patient,344173366,contact65@morgangarcia.example,(372) 556-4644,US,8815.45,2021-10-12,True
CUST-00066,Alex Thomas,patient,767027735,contact66@alexthomas.example,(435) 546-8283,US,6345.29,2020-08-31,True
CUST-00067,Sam Miller,patient,917408630,contact67@sammiller.example,(207) 253-6993,US,5709.75,2021-08-26,True
CUST-00068,Sam Anderson,patient,537069487,contact68@samanderson.example,(523) 913-9727,US,2156.28,2023-10-24,True
CUST-00069,Reese Taylor,patient,324643948,contact69@reesetaylor.example,(631) 471-3318,US,2908.86,2022-04-15,True
CUST-00070,Jordan Jackson,patient,364167400,contact70@jordanjackson.example,(472) 388-3075,US,2041.97,2021-04-11,True
CUST-00071,Quinn Lee,patient,984903752,contact71@quinnlee.example,(573) 570-6405,US,2895.78,2024-01-31,True
CUST-00072,Sam Thomas,patient,546879751,contact72@samthomas.example,(395) 378-2813,US,8864.48,2020-08-13,True
CUST-00073,Morgan Anderson,patient,319324065,contact73@morgananderson.example,(316) 632-6502,US,1399.89,2025-05-16,True
CUST-00074,Casey Anderson,patient,892814946,contact74@caseyanderson.example,(252) 538-7299,US,8012.0,2024-08-10,True
CUST-00075,Skyler Moore,patient,370823696,contact75@skylermoore.example,(378) 804-3641,US,1791.11,2022-06-17,True
CUST-00076,Jamie Taylor,patient,754629455,contact76@jamietaylor.example,(573) 699-7286,US,7970.43,2022-06-20,True
CUST-00077,Sam Wilson,patient,947943303,contact77@samwilson.example,(962) 701-9773,US,9228.36,2020-02-03,True
CUST-00078,Quinn Jackson,patient,807451621,contact78@quinnjackson.example,(225) 840-3877,US,16163.45,2022-09-03,True
CUST-00079,Alex Garcia,patient,778308106,contact79@alexgarcia.example,(531) 594-7555,US,8069.2,2023-05-14,True
CUST-00080,Alex Patel,patient,486386194,contact80@alexpatel.example,(574) 785-2326,US,8112.68,2020-11-21,True
CUST-00081,Reese Davis,patient,363420228,contact81@reesedavis.example,(433) 488-5719,US,5496.97,2020-02-01,True
CUST-00082,Jordan Thomas,patient,793385718,contact82@jordanthomas.example,(483) 969-7976,US,6743.57,2021-12-25,True
CUST-00083,Morgan Jackson,patient,356741960,contact83@morganjackson.example,(680) 330-2447,US,22543.44,2021-07-25,True
CUST-00084,Reese Brown,patient,250921699,contact84@reesebrown.example,(800) 816-6761,US,8797.26,2021-08-23,True
CUST-00085,Reese Brown,patient,580551996,contact85@reesebrown.example,(419) 464-2606,US,8620.14,2025-04-16,True
CUST-00086,Avery Miller,patient,293537659,contact86@averymiller.example,(995) 573-2915,US,1132.82,2024-02-22,True
CUST-00087,Reese Jackson,patient,713276213,contact87@reesejackson.example,(208) 927-4453,US,6557.96,2023-10-25,True
CUST-00088,Avery Miller,patient,257587072,contact88@averymiller.example,(893) 276-9916,US,817.0,2022-03-04,True
CUST-00089,Quinn Jackson,patient,424139709,contact89@quinnjackson.example,(480) 668-9761,US,12615.15,2021-07-29,True
CUST-00090,Riley Brown,patient,978409563,contact90@rileybrown.example,(633) 441-6789,US,3219.44,2025-06-25,True
CUST-00091,Quinn Singh,patient,386599495,contact91@quinnsingh.example,(746) 228-2074,US,541.5,2022-08-11,True
CUST-00092,Skyler Lee,patient,472261539,contact92@skylerlee.example,(699) 302-8871,US,2988.99,2025-10-29,True
CUST-00093,Dakota Davis,patient,917773916,contact93@dakotadavis.example,(642) 773-9755,US,5550.46,2022-06-22,True
CUST-00094,Alex Moore,patient,818195666,contact94@alexmoore.example,(974) 436-5700,US,8004.06,2023-08-24,True
CUST-00095,Morgan Moore,patient,749939650,contact95@morganmoore.example,(523) 311-3212,US,5342.74,2023-08-26,True
CUST-00096,Jordan Miller,patient,267246584,contact96@jordanmiller.example,(549) 852-6277,US,6856.79,2022-12-25,True
CUST-00097,Avery Moore,patient,173379044,contact97@averymoore.example,(321) 949-4989,US,37680.43,2020-03-20,True
CUST-00098,Jordan Davis,patient,436193099,contact98@jordandavis.example,(793) 286-3456,US,2157.17,2023-11-28,True
CUST-00099,Taylor Wilson,patient,710913274,contact99@taylorwilson.example,(756) 800-7580,US,4066.89,2021-04-17,True
CUST-00100,Sam Garcia,patient,430309746,contact100@samgarcia.example,(456) 668-3737,US,7347.75,2021-06-10,True
CUST-00101,Casey Lee,patient,925916780,contact101@caseylee.example,(995) 662-4473,US,4894.03,2022-10-22,True
CUST-00102,Sam Thomas,patient,966590798,contact102@samthomas.example,(606) 541-6896,US,15403.18,2025-09-08,True
CUST-00103,Sam Brown,patient,765561648,contact103@sambrown.example,(338) 606-6910,US,4253.71,2024-12-15,True
CUST-00104,Dakota Patel,patient,644992156,contact104@dakotapatel.example,(717) 758-1746,US,5970.37,2021-04-27,True
CUST-00105,Sam Davis,patient,881147643,contact105@samdavis.example,(900) 808-1156,US,2453.5,2023-09-06,True
CUST-00106,Quinn Brown,patient,509173045,contact106@quinnbrown.example,(365) 453-8404,US,2382.48,2025-08-22,True
CUST-00107,Avery Miller,patient,477067140,contact107@averymiller.example,(709) 884-3039,US,17362.87,2022-06-18,True
CUST-00108,Morgan Jackson,patient,229197709,contact108@morganjackson.example,(288) 873-7279,US,1720.56,2021-12-20,True
CUST-00109,Taylor Jackson,patient,771052318,contact109@taylorjackson.example,(700) 284-8691,US,1963.32,2020-04-24,True
CUST-00110,Taylor Miller,patient,637371418,contact110@taylormiller.example,(668) 453-2830,US,4962.37,2022-01-23,True
CUST-00111,Skyler Jackson,patient,704864435,contact111@skylerjackson.example,(416) 799-9835,US,2396.21,2023-08-01,True
CUST-00112,Alex Davis,patient,737646865,contact112@alexdavis.example,(202) 476-8221,US,4467.89,2024-07-08,True
CUST-00113,Casey Anderson,patient,315360154,contact113@caseyanderson.example,(672) 543-6176,US,9102.63,2025-05-07,True
CUST-00114,Jamie Garcia,patient,319752778,contact114@jamiegarcia.example,(351) 749-7567,US,7188.48,2022-01-27,True
CUST-00115,Avery Wilson,patient,807561803,contact115@averywilson.example,(629) 239-1746,US,1472.48,2023-06-01,True
CUST-00116,Reese Brown,patient,885564757,contact116@reesebrown.example,(201) 534-5919,US,15136.01,2024-08-21,True
CUST-00117,Jamie Jackson,patient,580976546,contact117@jamiejackson.example,(453) 926-3158,US,1858.21,2022-08-22,True
CUST-00118,Dakota Anderson,patient,400938451,contact118@dakotaanderson.example,(976) 804-6758,US,4242.14,2025-06-23,True
CUST-00119,Taylor Garcia,patient,746742347,contact119@taylorgarcia.example,(413) 260-4554,US,11539.84,2025-01-06,True
CUST-00120,Taylor Jackson,patient,984508067,contact120@taylorjackson.example,(335) 452-9997,US,12196.02,2024-03-16,True
CUST-00121,Jamie Lee,patient,183819468,contact121@jamielee.example,(402) 622-2185,US,4239.2,2022-06-11,True
CUST-00122,Casey Taylor,patient,807081554,contact122@caseytaylor.example,(890) 401-6179,US,5278.06,2023-11-27,True
CUST-00123,Taylor Jackson,patient,395083731,contact123@taylorjackson.example,(992) 657-7773,US,14616.15,2022-12-22,True
CUST-00124,Alex Thomas,patient,600129330,contact124@alexthomas.example,(873) 461-3549,US,6078.39,2020-01-26,True
CUST-00125,Jordan Lee,patient,576231775,contact125@jordanlee.example,(691) 776-5174,US,13225.23,2021-07-13,True
CUST-00126,Quinn Garcia,patient,748191927,contact126@quinngarcia.example,(742) 446-1592,US,5018.48,2021-11-04,True
CUST-00127,Taylor Garcia,patient,382714935,contact127@taylorgarcia.example,(988) 473-1466,US,1515.75,2023-03-22,True
CUST-00128,Casey Miller,patient,877259583,contact128@caseymiller.example,(515) 223-5945,US,2715.66,2024-07-02,True
CUST-00129,Jamie Thomas,patient,995960562,contact129@jamiethomas.example,(421) 661-2302,US,2956.13,2024-03-11,True
CUST-00130,Riley Miller,patient,910963353,contact130@rileymiller.example,(289) 495-7641,US,7850.69,2024-10-31,True
CUST-00131,Dakota Davis,patient,113646697,contact131@dakotadavis.example,(702) 920-1119,US,1595.23,2021-08-07,True
CUST-00132,Reese Miller,patient,591989234,contact132@reesemiller.example,(819) 413-9719,US,2857.76,2023-10-06,True
CUST-00133,Quinn Anderson,patient,863430581,contact133@quinnanderson.example,(900) 736-1066,US,2204.84,2023-01-02,True
CUST-00134,Morgan Davis,patient,231069140,contact134@morgandavis.example,(406) 940-7160,US,3994.72,2025-11-24,True
CUST-00135,Jordan Davis,patient,724766528,contact135@jordandavis.example,(450) 520-8452,US,1497.32,2024-06-08,True
CUST-00136,Avery Jackson,patient,603313704,contact136@averyjackson.example,(956) 727-3723,US,3385.45,2025-12-23,True
CUST-00137,Alex Jackson,patient,717373255,contact137@alexjackson.example,(908) 611-7399,US,6275.25,2024-10-02,True
CUST-00138,Taylor Singh,patient,776677993,contact138@taylorsingh.example,(542) 354-1240,US,19117.84,2024-12-26,True
CUST-00139,Jamie Lee,patient,980349464,contact139@jamielee.example,(977) 347-3447,US,7059.96,2020-07-09,True
CUST-00140,Quinn Wilson,patient,834671462,contact140@quinnwilson.example,(739) 908-2031,US,2109.4,2023-05-07,True
CUST-00141,Skyler Taylor,patient,929566127,contact141@skylertaylor.example,(880) 258-9433,US,14456.64,2021-01-31,True
CUST-00142,Taylor Jackson,patient,152900145,contact142@taylorjackson.example,(202) 879-2845,US,5664.39,2020-05-26,True
CUST-00143,Jordan Taylor,patient,161534150,contact143@jordantaylor.example,(837) 781-4403,US,16646.84,2022-01-02,True
CUST-00144,Alex Miller,patient,394984783,contact144@alexmiller.example,(654) 348-3436,US,2814.67,2025-06-12,True
CUST-00145,Riley Miller,patient,763270304,contact145@rileymiller.example,(835) 898-7768,US,6532.84,2022-08-16,True
CUST-00146,Alex Jackson,patient,865626978,contact146@alexjackson.example,(646) 940-1346,US,9441.05,2025-05-28,True
CUST-00147,Reese Wilson,patient,713376245,contact147@reesewilson.example,(478) 415-1733,US,2496.55,2020-12-06,True
CUST-00148,Quinn Lee,patient,978081623,contact148@quinnlee.example,(872) 533-5508,US,4579.1,2022-04-16,True
CUST-00149,Casey Davis,patient,227322258,contact149@caseydavis.example,(638) 535-9692,US,5150.97,2023-01-22,True
CUST-00150,Alex Anderson,patient,263395053,contact150@alexanderson.example,(564) 885-8761,US,10471.89,2025-03-15,True
CUST-00151,Skyler Brown,patient,471342922,contact151@skylerbrown.example,(400) 623-4901,US,4594.45,2025-01-23,True
CUST-00152,Avery Moore,patient,270687310,contact152@averymoore.example,(702) 819-8215,US,12299.03,2020-12-23,True
CUST-00153,Taylor Anderson,patient,381259029,contact153@tayloranderson.example,(943) 973-3565,US,1217.91,2020-06-16,True
CUST-00154,Casey Lee,patient,615519988,contact154@caseylee.example,(353) 810-7910,US,13739.86,2021-12-27,True
CUST-00155,Riley Jackson,patient,284949824,contact155@rileyjackson.example,(995) 831-8961,US,20241.23,2020-11-08,True
CUST-00156,Avery Garcia,patient,367479582,contact156@averygarcia.example,(892) 795-2509,US,4798.64,2022-11-27,True
CUST-00157,Skyler Lee,patient,494968385,contact157@skylerlee.example,(268) 920-4390,US,2346.08,2023-09-10,True
CUST-00158,Jordan Thomas,patient,509776613,contact158@jordanthomas.example,(423) 739-1160,US,1317.83,2020-11-22,True
CUST-00159,Dakota Jackson,patient,964065774,contact159@dakotajackson.example,(681) 382-4765,US,7327.49,2020-06-17,True
CUST-00160,Skyler Wilson,patient,241323183,contact160@skylerwilson.example,(428) 805-2907,US,3663.3,2022-05-23,True
CUST-00161,Avery Brown,patient,911847601,contact161@averybrown.example,(890) 824-2040,US,1894.31,2022-02-16,True
CUST-00162,Alex Wilson,patient,432709325,contact162@alexwilson.example,(263) 379-1407,US,3313.75,2020-10-25,True
CUST-00163,Taylor Lee,patient,459457142,contact163@taylorlee.example,(407) 913-1807,US,15185.07,2020-04-13,True
CUST-00164,Casey Miller,patient,478059605,contact164@caseymiller.example,(434) 438-9972,US,1191.0,2024-04-13,True
CUST-00165,Jamie Thomas,patient,401778177,contact165@jamiethomas.example,(318) 308-1585,US,7833.19,2024-10-23,True
CUST-00166,Morgan Garcia,patient,303013295,contact166@morgangarcia.example,(481) 942-8582,US,6173.31,2023-12-02,True
CUST-00167,Riley Jackson,patient,919581945,contact167@rileyjackson.example,(660) 430-3481,US,2742.83,2020-10-26,True
CUST-00168,Jordan Miller,patient,878413281,contact168@jordanmiller.example,(448) 700-4882,US,5763.66,2022-08-23,True
CUST-00169,Jamie Garcia,patient,589242687,contact169@jamiegarcia.example,(583) 320-9570,US,16570.73,2024-04-16,True
CUST-00170,Sam Davis,patient,123907628,contact170@samdavis.example,(255) 938-7456,US,3798.02,2021-03-20,True
CUST-00171,Skyler Wilson,patient,288518670,contact171@skylerwilson.example,(907) 698-3314,US,3281.85,2021-02-27,True
CUST-00172,Dakota Garcia,patient,503990777,contact172@dakotagarcia.example,(472) 857-6957,US,5212.87,2020-03-23,True
CUST-00173,Jamie Moore,patient,999808569,contact173@jamiemoore.example,(274) 622-6833,US,5988.23,2025-12-18,True
CUST-00174,Skyler Singh,patient,318424392,contact174@skylersingh.example,(551) 610-8884,US,10152.63,2021-12-20,True
CUST-00175,Dakota Brown,patient,275668675,contact175@dakotabrown.example,(716) 419-6609,US,8761.35,2020-04-07,True
CUST-00176,Casey Taylor,patient,995557050,contact176@caseytaylor.example,(909) 986-2865,US,1726.05,2020-05-17,True
CUST-00177,Jamie Brown,patient,671997052,contact177@jamiebrown.example,(360) 485-5639,US,5652.13,2024-01-06,True
CUST-00178,Quinn Singh,patient,200728077,contact178@quinnsingh.example,(258) 430-4015,US,12047.31,2020-04-27,True
CUST-00179,Alex Patel,patient,616131238,contact179@alexpatel.example,(859) 963-6320,US,1207.87,2024-11-27,True
CUST-00180,Jamie Anderson,patient,649055236,contact180@jamieanderson.example,(626) 443-9891,US,5564.17,2024-05-08,True
CUST-00181,Taylor Taylor,patient,965384049,contact181@taylortaylor.example,(674) 439-4864,US,2566.92,2025-06-13,True
CUST-00182,Taylor Davis,patient,849402984,contact182@taylordavis.example,(388) 475-6312,US,1206.92,2025-12-02,True
CUST-00183,Dakota Singh,patient,263640070,contact183@dakotasingh.example,(334) 926-7799,US,3900.85,2020-05-12,True
CUST-00184,Alex Taylor,patient,414917824,contact184@alextaylor.example,(981) 750-4399,US,1937.86,2020-01-25,True
CUST-00185,Alex Singh,patient,155802667,contact185@alexsingh.example,(229) 858-5672,US,5528.94,2021-06-16,True
CUST-00186,Reese Patel,patient,743951119,contact186@reesepatel.example,(278) 706-6379,US,3980.23,2022-01-19,True
CUST-00187,Dakota Miller,patient,473989294,contact187@dakotamiller.example,(215) 965-1295,US,4318.34,2025-10-13,True
CUST-00188,Sam Thomas,patient,991983483,contact188@samthomas.example,(331) 823-8164,US,4584.86,2020-06-02,True
CUST-00189,Jamie Singh,patient,913797632,contact189@jamiesingh.example,(961) 846-6662,US,1177.02,2025-08-15,True
CUST-00190,Morgan Miller,patient,124908200,contact190@morganmiller.example,(637) 339-7341,US,1864.63,2020-03-25,True
CUST-00191,Dakota Lee,patient,241535385,contact191@dakotalee.example,(672) 986-9030,US,8013.77,2021-08-13,True
CUST-00192,Casey Wilson,patient,656882364,contact192@caseywilson.example,(697) 455-8727,US,704.1,2024-04-25,True
CUST-00193,Skyler Davis,patient,496075371,contact193@skylerdavis.example,(245) 874-5741,US,1246.2,2021-05-22,True
CUST-00194,Sam Patel,patient,311941333,contact194@sampatel.example,(435) 337-3756,US,1504.77,2023-08-31,True
CUST-00195,Skyler Taylor,patient,793304663,contact195@skylertaylor.example,(419) 529-3970,US,1986.48,2021-09-19,True
CUST-00196,Skyler Lee,patient,784349293,contact196@skylerlee.example,(927) 461-2257,US,3207.48,2020-06-10,True
CUST-00197,Jordan Brown,patient,728101495,contact197@jordanbrown.example,(465) 932-4125,US,16860.17,2022-02-03,True
CUST-00198,Jamie Jackson,patient,883522179,contact198@jamiejackson.example,(322) 844-9692,US,4455.84,2022-04-04,True
CUST-00199,Jordan Moore,patient,280981551,contact199@jordanmoore.example,(229) 744-4021,US,3296.17,2021-08-25,True
CUST-00200,Jordan Singh,patient,540501520,contact200@jordansingh.example,(427) 986-5292,US,5113.16,2020-12-21,True
CUST-00201,Avery Lee,patient,346438662,contact201@averylee.example,(297) 992-5949,US,13527.2,2022-04-08,True
CUST-00202,Reese Thomas,patient,440376851,contact202@reesethomas.example,(698) 224-5657,US,4527.03,2021-02-13,True
CUST-00203,Jordan Moore,patient,530093532,contact203@jordanmoore.example,(721) 411-5727,US,939.25,2025-10-31,True
CUST-00204,Avery Jackson,patient,173656132,contact204@averyjackson.example,(550) 780-2407,US,4543.57,2022-02-23,True
CUST-00205,Quinn Thomas,patient,773145684,contact205@quinnthomas.example,(249) 435-7723,US,2269.78,2020-05-31,True
CUST-00206,Sam Garcia,patient,720740448,contact206@samgarcia.example,(253) 851-5377,US,4868.18,2024-01-21,True
CUST-00207,Riley Miller,patient,626792597,contact207@rileymiller.example,(409) 644-3797,US,13176.86,2023-08-16,True
CUST-00208,Reese Brown,patient,734859130,contact208@reesebrown.example,(727) 617-7998,US,6707.94,2023-04-12,True
CUST-00209,Avery Patel,patient,544987433,contact209@averypatel.example,(379) 338-5727,US,8891.48,2023-02-15,True
CUST-00210,Jamie Anderson,patient,818052479,contact210@jamieanderson.example,(801) 321-4704,US,9358.47,2025-05-07,True
CUST-00211,Reese Lee,patient,603594617,contact211@reeselee.example,(642) 794-8912,US,16954.2,2024-07-29,True
CUST-00212,Skyler Moore,patient,367180179,contact212@skylermoore.example,(828) 634-7120,US,5467.72,2024-02-24,True
CUST-00213,Taylor Taylor,patient,585481791,contact213@taylortaylor.example,(722) 773-2849,US,2027.69,2021-11-20,True
CUST-00214,Jordan Miller,patient,250391422,contact214@jordanmiller.example,(229) 257-8533,US,8303.77,2023-07-23,True
CUST-00215,Casey Thomas,patient,491771758,contact215@caseythomas.example,(322) 343-4989,US,7825.24,2024-05-30,True
CUST-00216,Casey Lee,patient,810422331,contact216@caseylee.example,(760) 786-8729,US,6569.75,2025-03-31,True
CUST-00217,Riley Wilson,patient,636951745,contact217@rileywilson.example,(654) 844-5448,US,4109.82,2023-08-27,True
CUST-00218,Skyler Garcia,patient,679848855,contact218@skylergarcia.example,(895) 617-6579,US,2698.75,2022-04-22,True
CUST-00219,Quinn Anderson,patient,723505405,contact219@quinnanderson.example,(821) 591-5924,US,3023.75,2024-05-21,True
CUST-00220,Casey Lee,patient,652551318,contact220@caseylee.example,(335) 202-3917,US,5678.28,2021-07-16,True
CUST-00221,Skyler Garcia,patient,922854950,contact221@skylergarcia.example,(655) 740-9458,US,4460.06,2022-12-06,True
CUST-00222,Taylor Miller,patient,275587897,contact222@taylormiller.example,(250) 734-9401,US,6147.55,2022-08-23,True
CUST-00223,Avery Miller,patient,159505422,contact223@averymiller.example,(822) 567-1430,US,2818.76,2023-12-03,True
CUST-00224,Morgan Jackson,patient,649981855,contact224@morganjackson.example,(761) 779-8245,US,4658.0,2025-07-17,True
CUST-00225,Riley Patel,patient,657829029,contact225@rileypatel.example,(733) 257-1268,US,4868.5,2020-05-01,True
CUST-00226,Quinn Patel,patient,873898670,contact226@quinnpatel.example,(663) 551-8001,US,4119.75,2025-10-01,True
CUST-00227,Dakota Taylor,patient,503290297,contact227@dakotataylor.example,(387) 803-2904,US,2306.98,2023-03-18,True
CUST-00228,Quinn Garcia,patient,582499438,contact228@quinngarcia.example,(230) 227-9479,US,21435.02,2021-05-23,True
CUST-00229,Reese Miller,patient,683572191,contact229@reesemiller.example,(837) 964-4092,US,25387.26,2022-06-17,True
CUST-00230,Dakota Patel,patient,667481911,contact230@dakotapatel.example,(587) 830-7412,US,1442.81,2021-04-07,True
CUST-00231,Reese Jackson,patient,110950248,contact231@reesejackson.example,(553) 212-3133,US,24917.76,2020-02-10,True
CUST-00232,Taylor Moore,patient,275162879,contact232@taylormoore.example,(226) 246-5748,US,12861.53,2024-11-29,True
CUST-00233,Casey Wilson,patient,445859386,contact233@caseywilson.example,(444) 414-7139,US,4283.24,2024-10-10,True
CUST-00234,Avery Anderson,patient,759384511,contact234@averyanderson.example,(942) 934-8156,US,2644.59,2024-11-16,True
