customer_id,customer_name,customer_type,tax_id,email,phone,billing_country,credit_limit,created_at,is_active
CUST-00043,Tyrell Group,business,406251793,contact43@tyrellgroup.example,(400) 473-5910,US,15088.73,2022-03-18,True
CUST-00044,Hooli Industries,business,981833521,contact44@hooliindustries.example,(954) 590-2172,US,13082.37,2022-07-14,True
CUST-00045,Dunder Industries,business,563961615,contact45@dunderindustries.example,(605) 267-1931,US,4651.24,2022-04-15,True
CUST-00046,Cyberdyne Enterprises,business,477102628,contact46@cyberdyneenterprises.example,(257) 583-7340,US,3352.05,2024-04-22,True
CUST-00047,Hooli Partners,business,323884233,contact47@hoolipartners.example,(460) 745-4655,US,8291.64,2024-08-08,True
CUST-00048,Soylent Partners,business,125321290,contact48@soylentpartners.example,(289) 619-8360,US,6665.09,2023-06-05,True
CUST-00049,Bluth Corp,business,222542408,contact49@bluthcorp.example,(769) 784-3400,US,5412.8,2023-05-28,True
CUST-00050,Umbrella Group,business,437109183,contact50@umbrellagroup.example,(473) 932-2930,US,23765.03,2025-12-14,True
CUST-00051,Wonka Solutions,business,401724294,contact51@wonkasolutions.example,(793) 776-3007,US,5022.92,2020-07-01,True
CUST-00052,Umbrella Holdings,business,948848098,contact52@umbrellaholdings.example,(750) 756-6127,US,9585.2,2025-08-05,True
CUST-00053,Wonka Holdings,business,328311117,contact53@wonkaholdings.example,(258) 578-7847,US,5111.66,2022-10-21,True
CUST-00054,Tyrell Partners,business,261866093,contact54@tyrellpartners.example,(315) 263-8137,US,11030.67,2022-02-02,True
CUST-00055,Globex Corp,business,579131505,contact55@globexcorp.example,(896) 829-5559,US,9254.9,2020-10-25,True
CUST-00056,Acme Solutions,business,346562353,contact56@acmesolutions.example,(746) 502-3984,US,9076.15,2021-10-29,True
CUST-00057,Hooli LLC,business,296700924,contact57@hoolillc.example,(436) 622-6038,US,947.22,2020-05-05,True
CUST-00058,Initech Systems,business,848073912,contact58@initechsystems.example,(811) 457-7967,US,5200.76,2025-04-15,True
CUST-00059,Initech LLC,business,143371128,contact59@initechllc.example,(416) 308-2294,US,906.9,2021-09-15,True
CUST-00060,Stark Group,business,180974061,contact60@starkgroup.example,(369) 253-1198,US,6422.72,2021-09-15,True
CUST-00061,Massive Solutions,business,616789699,contact61@massivesolutions.example,(790) 851-8146,US,4763.35,2023-11-01,True
CUST-00062,Pied Industries,business,530772580,contact62@piedindustries.example,(611) 751-7081,US,3580.04,2022-03-16,True
CUST-00063,Initech Solutions,business,699531267,contact63@initechsolutions.example,(654) 509-5349,US,2474.52,2020-09-05,True
CUST-00064,Sterling LLC,business,971905019,contact64@sterlingllc.example,(351) 415-9021,US,4303.18,2024-01-17,True
CUST-00065,Initech Partners,business,582522219,contact65@initechpartners.example,(585) 920-3170,US,14014.88,2022-01-27,True
CUST-00066,Krusty Partners,business,948740345,contact66@krustypartners.example,(594) 808-8885,US,2506.81,2020-01-24,True
CUST-00067,Pied Group,business,873891673,contact67@piedgroup.example,(589) 843-5122,US,2995.58,2020-09-24,True
CUST-00068,Tyrell Partners,business,154371295,contact68@tyrellpartners.example,(683) 892-7928,US,32009.77,2021-04-10,True
CUST-00069,Hooli Systems,business,132372030,contact69@hoolisystems.example,(316) 583-6605,US,2631.86,2023-10-14,True
CUST-00070,Soylent Corp,business,377881114,contact70@soylentcorp.example,(555) 498-1336,US,5828.05,2023-12-03,True
CUST-00071,Dunder Group,business,400347634,contact71@dundergroup.example,(541) 911-7944,US,2431.14,2025-09-29,True
CUST-00072,Massive Partners,business,345958424,contact72@massivepartners.example,(326) 473-3275,US,12681.04,2023-06-16,True
CUST-00073,Bluth Systems,business,445177871,contact73@bluthsystems.example,(847) 696-8956,US,11591.94,2022-02-13,True
CUST-00074,Wonka Inc,business,553631765,contact74@wonkainc.example,(755) 901-4182,US,2050.7,2020-05-04,True
CUST-00075,Wayne Systems,business,773036679,contact75@waynesystems.example,(664) 974-9037,US,5507.49,2023-07-27,True
CUST-00076,Umbrella LLC,business,619067166,contact76@umbrellallc.example,(442) 949-3620,US,7609.86,2025-09-26,True
CUST-00077,Krusty Solutions,business,324844338,contact77@krustysolutions.example,(318) 992-3849,US,4512.18,2023-03-03,True
CUST-00078,Globex Industries,business,326612493,contact78@globexindustries.example,(841) 480-5438,US,1111.31,2020-02-02,True
CUST-00079,Bluth Corp,business,882812036,contact79@bluthcorp.example,(937) 866-7517,US,13557.78,2025-09-17,True
CUST-00080,Acme Group,business,742399485,contact80@acmegroup.example,(985) 720-9493,US,7187.98,2023-03-30,True
