customer_id,customer_name,customer_type,tax_id,email,phone,billing_country,credit_limit,created_at,is_active
CUST-00069,Soylent Industries,business,220907453,contact69@soylentindustries.example,(980) 463-4652,US,2765.34,2020-08-29,True
CUST-00070,Soylent Solutions,business,417391121,contact70@soylentsolutions.example,(572) 384-8620,US,4538.1,2023-11-24,True
CUST-00071,Stark Partners,business,356740180,contact71@starkpartners.example,(857) 298-6959,US,16572.76,2023-04-29,True
CUST-00072,Stark LLC,business,412949018,contact72@starkllc.example,(288) 385-4148,US,4770.7,2020-07-11,True
CUST-00073,Hooli Holdings,business,130144903,contact73@hooliholdings.example,(482) 718-1908,US,752.45,2025-09-07,True
CUST-00074,Stark Systems,business,258241243,contact74@starksystems.example,(709) 485-4469,US,7851.76,2022-01-29,True
CUST-00075,Initech Solutions,business,702281347,contact75@initechsolutions.example,(593) 462-6808,US,2978.54,2021-11-15,True
CUST-00076,Wonka Solutions,business,530284224,contact76@wonkasolutions.example,(589) 875-2937,US,3513.97,2023-01-05,True
CUST-00077,Sterling Partners,business,846054844,contact77@sterlingpartners.example,(669) 466-9350,US,4379.79,2023-03-18,True
CUST-00078,Tyrell Partners,business,898181916,contact78@tyrellpartners.example,(476) 822-3453,US,2372.52,2025-01-24,True
CUST-00079,Tyrell Enterprises,business,227880102,contact79@tyrellenterprises.example,(509) 860-1210,US,7637.48,2025-07-17,True
CUST-00080,Umbrella Industries,business,199365462,contact80@umbrellaindustries.example,(527) 614-8341,US,13550.8,2021-03-27,True
