customer_id,customer_name,customer_type,tax_id,email,phone,billing_country,credit_limit,created_at,is_active
CUST-00026,Wonka Systems,business,782976735,contact26@wonkasystems.example,(576) 693-5136,US,5844.91,2023-02-03,True
CUST-00027,Soylent Solutions,business,443934139,contact27@soylentsolutions.example,(903) 374-1050,US,8910.73,2025-09-23,True
CUST-00028,Stark Inc,business,490331563,contact28@starkinc.example,(453) 669-4946,US,4062.79,2022-01-28,True
CUST-00029,Globex Inc,business,975060218,contact29@globexinc.example,(501) 870-2177,US,7681.29,2023-03-19,True
CUST-00030,Cyberdyne Inc,business,915671457,contact30@cyberdyneinc.example,(980) 887-2291,US,2525.32,2022-09-20,True
CUST-00031,Vandelay Solutions,business,202128567,contact31@vandelaysolutions.example,(717) 720-4477,US,13676.98,2021-11-30,True
CUST-00032,Pied LLC,business,484105441,contact32@piedllc.example,(563) 354-6211,US,10453.75,2020-01-03,True
CUST-00033,Initech Corp,business,999635996,contact33@initechcorp.example,(575) 777-2478,US,16343.41,2023-10-29,True
CUST-00034,Umbrella LLC,business,159676443,contact34@umbrellallc.example,(659) 688-6784,US,20768.98,2022-07-21,True
CUST-00035,Massive Inc,business,725954686,contact35@massiveinc.example,(773) 559-7316,US,4844.15,2022-08-09,True
CUST-00036,Stark Group,business,441751045,contact36@starkgroup.example,(777) 918-4465,US,6854.63,2024-10-09,True
CUST-00037,Sterling Enterprises,business,951541750,contact37@sterlingenterprises.example,(648) 504-7146,US,14202.96,2023-06-23,True
CUST-00038,Wonka Inc,business,263344626,contact38@wonkainc.example,(946) 231-5967,US,7878.85,2021-11-08,True
CUST-00039,Krusty Corp,business,266475846,contact39@krustycorp.example,(204) 217-7445,US,4555.22,2021-02-20,True
CUST-00040,Wayne Holdings,business,528776162,contact40@wayneholdings.example,(244) 362-4064,US,8632.55,2024-12-17,True
CUST-00041,Sterling Systems,business,332907862,contact41@sterlingsystems.example,(316) 972-1009,US,3786.42,2024-06-17,True
CUST-00042,Initech Partners,business,488226903,contact42@initechpartners.example,(812) 381-7767,US,3470.97,2020-12-16,True
CUST-00043,Acme Industries,business,199951528,contact43@acmeindustries.example,(269) 635-8661,US,5029.98,2020-01-16,True
CUST-00044,Bluth Solutions,business,759890757,contact44@bluthsolutions.example,(746) 620-6730,US,3521.13,2022-05-08,True
CUST-00045,Dunder Group,business,271507461,contact45@dundergroup.example,(830) 422-2391,US,5250.29,2022-09-25,True
CUST-00046,Pied Holdings,business,608404248,contact46@piedholdings.example,(957) 370-3807,US,8690.31,2024-11-09,True
CUST-00047,Pied Solutions,business,444167034,contact47@piedsolutions.example,(492) 926-6360,US,4990.96,2021-09-18,True
CUST-00048,Umbrella LLC,business,604493771,contact48@umbrellallc.example,(231) 764-4747,US,3582.06,2022-07-20,True
CUST-00049,Soylent Partners,business,553646237,contact49@soylentpartners.example,(720) 962-2324,US,2378.38,2020-08-24,True
CUST-00050,Massive Industries,business,906362183,contact50@massiveindustries.example,(599) 445-4978,US,3195.82,2025-09-03,True
CUST-00051,Cyberdyne Industries,business,662163003,contact51@cyberdyneindustries.example,(721) 838-8019,US,3415.34,2021-01-13,True
CUST-00052,Dunder Solutions,business,685108442,contact52@dundersolutions.example,(905) 464-4571,US,10238.68,2023-09-05,True
CUST-00053,Dunder LLC,business,656448630,contact53@dunderllc.example,(676) 379-5734,US,3524.19,2023-07-18,True
CUST-00054,Wayne Partners,business,549822895,contact54@waynepartners.example,(981) 589-2332,US,5439.21,2020-03-11,True
CUST-00055,Dunder Systems,business,493803058,contact55@dundersystems.example,(681) 355-6181,US,15863.75,2021-09-27,True
CUST-00056,Stark Solutions,business,473087768,contact56@starksolutions.example,(512) 416-6904,US,8184.57,2023-05-10,True
CUST-00057,Krusty LLC,business,374838966,contact57@krustyllc.example,(849) 787-3099,US,14916.23,2023-02-02,True
CUST-00058,Stark Group,business,478826585,contact58@starkgroup.example,(517) 667-4270,US,5282.93,2021-05-18,True
CUST-00059,Sterling Solutions,business,749080781,contact59@sterlingsolutions.example,(464) 554-9675,US,13215.15,2022-03-07,True
CUST-00060,Dunder Inc,business,173838980,contact60@dunderinc.example,(267) 613-7663,US,4797.7,2020-09-07,True
CUST-00061,Massive Enterprises,business,190774903,contact61@massiveenterprises.example,(749) 427-4592,US,3519.56,2023-01-09,True
CUST-00062,Umbrella Inc,business,435946566,contact62@umbrellainc.example,(867) 700-9941,US,5581.84,2023-08-24,True
CUST-00063,Globex Enterprises,business,339496742,contact63@globexenterprises.example,(269) 364-1855,US,1127.95,2022-07-22,True
CUST-00064,Cyberdyne Industries,business,906177511,contact64@cyberdyneindustries.example,(812) 778-1445,US,5509.61,2023-02-18,True
CUST-00065,Dunder Solutions,business,489678920,contact65@dundersolutions.example,(247) 466-5302,US,6204.6,2021-12-11,True
CUST-00066,Globex Corp,business,238594166,contact66@globexcorp.example,(216) 234-1576,US,7497.82,2021-01-09,True
CUST-00067,Wayne Industries,business,634859852,contact67@wayneindustries.example,(790) 395-5335,US,1421.52,2021-04-17,True
CUST-00068,Massive Solutions,business,936579806,contact68@massivesolutions.example,(633) 728-2166,US,7276.37,2023-04-18,True
CUST-00069,Pied Holdings,business,969501069,contact69@piedholdings.example,(825) 801-2579,US,2017.25,2022-02-06,True
CUST-00070,Pied Systems,business,427763028,contact70@piedsystems.example,(532) 629-6140,US,12490.9,2023-10-16,True
CUST-00071,Umbrella Industries,business,974042319,contact71@umbrellaindustries.example,(579) 546-1307,US,3171.16,2024-07-06,True
CUST-00072,Cyberdyne Inc,business,530752487,contact72@cyberdyneinc.example,(505) 656-4942,US,2586.52,2021-03-21,True
CUST-00073,Hooli Systems,business,358812568,contact73@hoolisystems.example,(851) 431-8112,US,7802.03,2021-04-26,True
CUST-00074,Wonka Solutions,business,353921606,contact74@wonkasolutions.example,(722) 505-9838,US,803.27,2020-12-23,True
CUST-00075,Vandelay Corp,business,604258376,contact75@vandelaycorp.example,(593) 875-1593,US,938.01,2025-08-14,True
CUST-00076,Stark Systems,business,644243702,contact76@starksystems.example,(600) 561-7745,US,6402.61,2021-12-30,True
CUST-00077,Tyrell Holdings,business,535181335,contact77@tyrellholdings.example,(920) 934-8069,US,5224.76,2025-03-03,True
CUST-00078,Stark Solutions,business,674869598,contact78@starksolutions.example,(260) 985-8125,US,2384.72,2025-04-02,True
CUST-00079,Umbrella Group,business,800610457,contact79@umbrellagroup.example,(769) 360-6745,US,4231.22,2021-11-10,True
CUST-00080,Sterling LLC,business,961008486,contact80@sterlingllc.example,(364) 227-7044,US,3919.5,2022-10-16,True
