customer_id,customer_name,customer_type,tax_id,email,phone,billing_country,credit_limit,created_at,is_active
CUST-00041,Hooli Partners,business,695998701,contact41@hoolipartners.example,(419) 270-6450,US,5061.96,2024-08-18,True
CUST-00042,Globex Industries,business,315770318,contact42@globexindustries.example,(674) 462-9966,US,18348.37,2025-11-04,True
CUST-00043,Cyberdyne Holdings,business,513788870,contact43@cyberdyneholdings.example,(226) 925-1043,US,4928.36,2020-10-30,True
CUST-00044,Wayne Corp,business,897251921,contact44@waynecorp.example,(418) 576-6169,US,5994.8,2022-06-06,True
CUST-00045,Umbrella Corp,business,211901366,contact45@umbrellacorp.example,(951) 726-6758,US,2578.43,2020-02-17,True
CUST-00046,Krusty LLC,business,271995893,contact46@krustyllc.example,(574) 479-7890,US,4836.62,2021-05-25,True
CUST-00047,Acme Partners,business,659120615,contact47@acmepartners.example,(925) 749-4984,US,4359.48,2025-05-08,True
CUST-00048,Sterling Holdings,business,879498601,contact48@sterlingholdings.example,(522) 734-5870,US,16254.07,2022-05-28,True
CUST-00049,Pied LLC,business,811564630,contact49@piedllc.example,(866) 492-2459,US,3013.72,2020-11-19,True
CUST-00050,Pied Corp,business,900730463,contact50@piedcorp.example,(632) 866-7037,US,4569.96,2021-04-30,True
CUST-00051,Massive Systems,business,473759445,contact51@massivesystems.example,(338) 355-9890,US,3736.08,2021-03-28,True
CUST-00052,Cyberdyne Corp,business,892319014,contact52@cyberdynecorp.example,(414) 444-1736,US,6091.04,2020-01-01,True
CUST-00053,Krusty Holdings,business,132051007,contact53@krustyholdings.example,(743) 256-7879,US,5545.55,2023-08-30,True
CUST-00054,Massive Corp,business,402368419,contact54@massivecorp.example,(607) 788-7367,US,5814.34,2021-11-19,True
CUST-00055,Cyberdyne Partners,business,999280983,contact55@cyberdynepartners.example,(817) 321-1244,US,10879.61,2024-05-18,True
CUST-00056,Dunder Solutions,business,361050854,contact56@dundersolutions.example,(834) 266-4264,US,1354.17,2024-05-19,True
CUST-00057,Acme Solutions,business,992960679,contact57@acmesolutions.example,(330) 776-5085,US,15227.79,2024-11-28,True
CUST-00058,Soylent Corp,business,598962009,contact58@soylentcorp.example,(463) 212-6793,US,5718.62,2023-04-26,True
CUST-00059,Bluth Holdings,business,937554501,contact59@bluthholdings.example,(978) 290-5373,US,4216.49,2021-04-21,True
CUST-00060,Massive LLC,business,134023712,contact60@massivellc.example,(961) 996-4047,US,16457.63,2021-03-26,True
CUST-00061,Vandelay Enterprises,business,720644485,contact61@vandelayenterprises.example,(863) 441-5911,US,10743.78,2023-11-02,True
CUST-00062,Sterling Solutions,business,685477071,contact62@sterlingsolutions.example,(632) 314-2180,US,2899.23,2024-10-13,True
CUST-00063,Acme Systems,business,915910665,contact63@acmesystems.example,(316) 979-1364,US,4774.14,2023-04-17,True
CUST-00064,Krusty Solutions,business,469515223,contact64@krustysolutions.example,(266) 684-8811,US,5508.77,2021-10-19,True
CUST-00065,Wayne Inc,business,350661850,contact65@wayneinc.example,(422) 312-9112,US,9852.14,2024-01-18,True
CUST-00066,Umbrella Group,business,744000871,contact66@umbrellagroup.example,(355) 356-9020,US,27061.23,2025-04-12,True
CUST-00067,Wonka LLC,business,137360607,contact67@wonkallc.example,(378) 754-1250,US,6973.71,2020-10-15,True
CUST-00068,Vandelay Inc,business,679220278,contact68@vandelayinc.example,(696) 652-2260,US,4243.08,2022-08-22,True
CUST-00069,Cyberdyne Enterprises,business,324995519,contact69@cyberdyneenterprises.example,(829) 727-9095,US,6239.02,2022-09-21,True
CUST-00070,Pied Corp,business,544730580,contact70@piedcorp.example,(965) 690-7004,US,5085.08,2020-02-29,True
CUST-00071,Wonka Systems,business,646810286,contact71@wonkasystems.example,(562) 220-2585,US,3264.09,2020-12-05,True
CUST-00072,Vandelay Holdings,business,616510079,contact72@vandelayholdings.example,(825) 682-6208,US,6132.85,2023-04-25,True
CUST-00073,Acme LLC,business,526868187,contact73@acmellc.example,(957) 701-2195,US,5815.32,2023-11-11,True
CUST-00074,Hooli Partners,business,194216397,contact74@hoolipartners.example,(822) 937-7781,US,7450.33,2025-01-28,True
CUST-00075,Vandelay Corp,business,358158422,contact75@vandelaycorp.example,(834) 890-9050,US,13923.61,2023-07-28,True
CUST-00076,Wonka Group,business,482042529,contact76@wonkagroup.example,(815) 431-1263,US,6125.17,2025-05-31,True
CUST-00077,Globex LLC,business,246844727,contact77@globexllc.example,(589) 357-4768,US,7401.39,2023-08-22,True
CUST-00078,Wonka Corp,business,401443308,contact78@wonkacorp.example,(346) 467-8922,US,2164.58,2023-11-30,True
CUST-00079,Soylent Systems,business,589681861,contact79@soylentsystems.example,(763) 698-6094,US,2596.56,2024-11-14,True
CUST-00080,Soylent Group,business,832532753,contact80@soylentgroup.example,(722) 779-6773,US,2724.93,2024-12-07,True
CUST-00081,Soylent LLC,business,334186076,contact81@soylentllc.example,(925) 848-1561,US,4598.88,2021-04-02,True
CUST-00082,Tyrell Industries,business,179444257,contact82@tyrellindustries.example,(951) 835-4859,US,12944.55,2022-03-06,True
CUST-00083,Sterling Group,business,871379779,contact83@sterlinggroup.example,(895) 281-8853,US,14709.16,2024-05-13,True
CUST-00084,Pied LLC,business,930652066,contact84@piedllc.example,(776) 808-4803,US,4397.38,2021-12-26,True
CUST-00085,Soylent Inc,business,629506158,contact85@soylentinc.example,(914) 915-7489,US,3000.37,2023-03-31,True
CUST-00086,Cyberdyne Corp,business,773911625,contact86@cyberdynecorp.example,(498) 465-9949,US,3595.99,2024-08-04,True
CUST-00087,Initech Holdings,business,165541703,contact87@initechholdings.example,(861) 938-9158,US,3524.8,2021-12-14,True
CUST-00088,Globex Inc,business,633600233,contact88@globexinc.example,(400) 540-5409,US,24502.57,2021-05-25,True
CUST-00089,Initech Group,business,718532242,contact89@initechgroup.example,(624) 799-2736,US,2417.05,2021-04-24,True
CUST-00090,Umbrella Enterprises,business,819559776,contact90@umbrellaenterprises.example,(765) 424-6492,US,3110.99,2024-04-02,True
CUST-00091,Initech LLC,business,573157393,contact91@initechllc.example,(538) 692-2698,US,7229.6,2022-11-18,True
CUST-00092,Krusty Systems,business,722076817,contact92@krustysystems.example,(666) 313-3880,US,6560.67,2025-02-22,True
CUST-00093,Bluth LLC,business,426411825,contact93@bluthllc.example,(472) 867-4123,US,2109.88,2022-05-17,True
CUST-00094,Massive Partners,business,208768233,contact94@massivepartners.example,(249) 225-2863,US,2714.51,2021-01-16,True
CUST-00095,Acme Inc,business,586600336,contact95@acmeinc.example,(353) 320-2766,US,806.9,2022-05-10,True
CUST-00096,Tyrell Inc,business,243276853,contact96@tyrellinc.example,(248) 430-5992,US,10073.32,2024-01-25,True
CUST-00097,Wayne Enterprises,business,322109907,contact97@wayneenterprises.example,(636) 909-9023,US,3036.31,2021-09-12,True
CUST-00098,Wonka Partners,business,292332565,contact98@wonkapartners.example,(683) 938-3594,US,7798.78,2022-04-05,True
CUST-00099,Initech Holdings,business,300220042,contact99@initechholdings.example,(732) 878-3876,US,3447.29,2022-06-25,True
CUST-00100,Acme Corp,business,940575704,contact100@acmecorp.example,(986) 497-9798,US,18418.04,2023-06-11,True
CUST-00101,Sterling LLC,business,446566807,contact101@sterlingllc.example,(943) 592-6365,US,6268.2,2020-05-02,True
CUST-00102,Soylent Group,business,947664179,contact102@soylentgroup.example,(600) 814-6888,US,1601.56,2024-10-07,True
CUST-00103,Dunder Enterprises,business,119586218,contact103@dunderenterprises.example,(819) 843-2780,US,7655.84,2024-03-22,True
CUST-00104,Pied Enterprises,business,126921838,contact104@piedenterprises.example,(271) 663-8019,US,4061.93,2025-12-30,True
CUST-00105,Dunder Systems,business,349175975,contact105@dundersystems.example,(942) 289-7251,US,8713.58,2021-10-29,True
CUST-00106,Tyrell Industries,business,867354925,contact106@tyrellindustries.example,(464) 546-3994,US,1528.29,2023-03-31,True
CUST-00107,Globex Systems,business,549201626,contact107@globexsystems.example,(253) 790-3204,US,3341.19,2020-10-17,True
CUST-00108,Pied Partners,business,581807453,contact108@piedpartners.example,(682) 374-7902,US,5598.07,2020-01-07,True
CUST-00109,Acme Partners,business,816216280,contact109@acmepartners.example,(412) 921-9846,US,16125.62,2021-07-05,True
CUST-00110,Stark Industries,business,127780372,contact110@starkindustries.example,(599) 882-9556,US,3136.68,2020-08-03,True
CUST-00111,Dunder Holdings,business,947055357,contact111@dunderholdings.example,(575) 755-6652,US,10168.42,2021-07-02,True
CUST-00112,Sterling Inc,business,177513127,contact112@sterlinginc.example,(890) 868-1307,US,5240.67,2021-03-15,True
CUST-00113,Umbrella Industries,business,951812830,contact113@umbrellaindustries.example,(696) 674-9772,US,2576.1,2024-11-21,True
CUST-00114,Pied Inc,business,313006314,contact114@piedinc.example,(203) 754-2015,US,9879.5,2022-11-27,True
CUST-00115,Wonka Group,business,299748548,contact115@wonkagroup.example,(969) 850-4624,US,5286.63,2023-06-10,True
CUST-00116,Tyrell Enterprises,business,486757932,contact116@tyrellenterprises.example,(695) 510-2880,US,4626.07,2023-05-03,True
CUST-00117,Wayne Partners,business,677052557,contact117@waynepartners.example,(616) 350-1583,US,2229.48,2022-12-09,True
CUST-00118,Soylent Systems,business,354831422,contact118@soylentsystems.example,(674) 624-9068,US,20813.34,2023-05-02,True
CUST-00119,Wayne LLC,business,210667269,contact119@waynellc.example,(470) 761-3837,US,4971.32,2025-03-25,True
CUST-00120,Acme LLC,business,641675011,contact120@acmellc.example,(581) 400-3734,US,5394.4,2022-03-09,True
CUST-00121,Tyrell Inc,business,873648555,contact121@tyrellinc.example,(318) 824-4652,US,22004.51,2025-10-19,True
CUST-00122,Initech Holdings,business,791622925,contact122@initechholdings.example,(633) 824-1378,US,5209.56,2024-01-22,True
CUST-00123,Umbrella LLC,business,925139930,contact123@umbrellallc.example,(243) 717-6501,US,3664.95,2025-10-24,True
CUST-00124,Dunder Industries,business,366977243,contact124@dunderindustries.example,(784) 365-4062,US,1734.46,2023-04-28,True
CUST-00125,Bluth Systems,business,386123549,contact125@bluthsystems.example,(828) 883-6641,US,4140.65,2025-01-19,True
CUST-00126,Initech Holdings,business,516208963,contact126@initechholdings.example,(351) 422-3243,US,1489.38,2024-08-23,True
CUST-00127,Krusty Solutions,business,799625175,contact127@krustysolutions.example,(462) 803-9291,US,2937.43,2021-01-01,True
CUST-00128,Krusty Enterprises,business,574131634,contact128@krustyenterprises.example,(607) 867-9748,US,891.0,2021-06-30,True
CUST-00129,Stark Group,business,447187208,contact129@starkgroup.example,(316) 458-1904,US,8885.39,2024-06-16,True
CUST-00130,Wayne Solutions,business,422156970,contact130@waynesolutions.example,(236) 666-5639,US,2950.41,2025-03-16,True
CUST-00131,Tyrell Holdings,business,985399599,contact131@tyrellholdings.example,(652) 539-9030,US,2861.72,2025-08-11,True
CUST-00132,Acme Enterprises,business,108844297,contact132@acmeenterprises.example,(622) 489-8390,US,1203.83,2021-11-18,True
CUST-00133,Soylent Inc,business,663583930,contact133@soylentinc.example,(395) 379-3167,US,5116.85,2025-03-07,True
CUST-00134,Krusty Systems,business,396640884,contact134@krustysystems.example,(595) 732-4706,US,9847.33,2024-10-06,True
CUST-00135,Hooli Enterprises,business,742690258,contact135@hoolienterprises.example,(363) 815-2686,US,2565.86,2024-05-28,True
CUST-00136,Wayne LLC,business,839403237,contact136@waynellc.example,(498) 922-8397,US,2080.31,2025-09-17,True
CUST-00137,Dunder Industries,business,650580327,contact137@dunderindustries.example,(234) 449-6487,US,4147.71,2024-08-22,True
CUST-00138,Bluth Group,business,735458883,contact138@bluthgroup.example,(661) 456-6634,US,3298.78,2023-11-29,True
CUST-00139,Soylent LLC,business,200555699,contact139@soylentllc.example,(628) 942-8812,US,5889.56,2024-06-19,True
CUST-00140,Dunder LLC,business,848133741,contact140@dunderllc.example,(666) 298-1584,US,6224.84,2023-06-24,True
CUST-00141,Sterling Inc,business,503477342,contact141@sterlinginc.example,(275) 469-6874,US,6806.8,2021-03-08,True
CUST-00142,Stark LLC,business,842505412,contact142@starkllc.example,(719) 330-8108,US,11680.0,2023-03-02,True
CUST-00143,Soylent Solutions,business,928356937,contact143@soylentsolutions.example,(906) 653-9472,US,9784.2,2021-04-21,True
CUST-00144,Hooli Inc,business,545285601,contact144@hooliinc.example,(678) 310-4887,US,2976.08,2020-01-26,True
CUST-00145,Globex Inc,business,406872967,contact145@globexinc.example,(476) 880-3715,US,11435.54,2023-12-21,True
CUST-00146,Dunder Systems,business,879020214,contact146@dundersystems.example,(353) 981-6108,US,2870.81,2022-01-25,True
CUST-00147,Stark Partners,business,275022395,contact147@starkpartners.example,(372) 317-2247,US,2531.92,2020-03-07,True
CUST-00148,Acme Group,business,744882402,contact148@acmegroup.example,(240) 361-5285,US,3443.4,2023-11-02,True
CUST-00149,Acme Enterprises,business,100144340,contact149@acmeenterprises.example,(483) 988-3185,US,2488.06,2024-08-12,True
CUST-00150,Umbrella Inc,business,677996549,contact150@umbrellainc.example,(240) 513-9196,US,2614.04,2021-05-25,True
CUST-00151,Initech Group,business,687972913,contact151@initechgroup.example,(778) 686-5179,US,7027.16,2022-03-29,True
CUST-00152,Umbrella LLC,business,695427509,contact152@umbrellallc.example,(609) 205-8095,US,5095.39,2022-12-08,True
CUST-00153,Wayne Systems,business,774231359,contact153@waynesystems.example,(805) 767-6604,US,10751.12,2022-07-25,True
CUST-00154,Globex LLC,business,959460738,contact154@globexllc.example,(520) 785-7547,US,2333.32,2025-11-16,True
CUST-00155,Soylent Holdings,business,266727133,contact155@soylentholdings.example,(429) 360-4060,US,1632.08,2020-03-02,True
CUST-00156,Sterling Solutions,business,509704190,contact156@sterlingsolutions.example,(520) 975-7355,US,587.36,2024-08-10,True
CUST-00157,Krusty Solutions,business,856727058,contact157@krustysolutions.example,(920) 870-5659,US,5765.27,2023-10-21,True
CUST-00158,Wayne Group,business,620950114,contact158@waynegroup.example,(408) 917-8984,US,2682.1,2025-03-30,True
CUST-00159,Hooli Enterprises,business,850472499,contact159@hoolienterprises.example,(344) 622-5978,US,3539.09,2022-06-07,True
CUST-00160,Initech Solutions,business,949788150,contact160@initechsolutions.example,(742) 564-9165,US,9340.53,2022-06-23,True
CUST-00161,Globex Systems,business,564055771,contact161@globexsystems.example,(810) 797-2960,US,3626.26,2025-12-12,True
CUST-00162,Wonka LLC,business,505982665,contact162@wonkallc.example,(791) 470-8746,US,10536.98,2020-09-23,True
CUST-00163,Wayne Corp,business,340002247,contact163@waynecorp.example,(463) 937-5845,US,5384.17,2025-11-25,True
CUST-00164,Bluth Inc,business,551678118,contact164@bluthinc.example,(769) 757-5620,US,2830.85,2021-05-27,True
CUST-00165,Pied Solutions,business,297451112,contact165@piedsolutions.example,(271) 811-9350,US,6029.61,2025-01-16,True
CUST-00166,Initech Partners,business,847757621,contact166@initechpartners.example,(867) 898-6951,US,2585.62,2025-03-03,True
CUST-00167,Pied Group,business,810959030,contact167@piedgroup.example,(885) 405-3241,US,3790.49,2020-03-27,True
CUST-00168,Stark Systems,business,208148332,contact168@starksystems.example,(323) 206-6377,US,12220.29,2025-09-10,True
CUST-00169,Soylent Solutions,business,145433264,contact169@soylentsolutions.example,(628) 742-5373,US,8161.61,2025-10-13,True
CUST-00170,Tyrell Partners,business,519700409,contact170@tyrellpartners.example,(776) 247-2064,US,3340.89,2022-10-01,True
CUST-00171,Sterling LLC,business,858568715,contact171@sterlingllc.example,(326) 532-4908,US,3992.02,2023-08-07,True
CUST-00172,Dunder Corp,business,828975486,contact172@dundercorp.example,(955) 268-2764,US,6019.48,2021-06-10,True
CUST-00173,Tyrell Inc,business,551199471,contact173@tyrellinc.example,(352) 829-8356,US,6847.83,2025-08-26,True
CUST-00174,Krusty LLC,business,630540954,contact174@krustyllc.example,(751) 525-8943,US,7524.41,2022-08-20,True
CUST-00175,Pied Group,business,975651497,contact175@piedgroup.example,(253) 263-3992,US,10155.32,2021-01-18,True
CUST-00176,Acme Industries,business,886515912,contact176@acmeindustries.example,(453) 612-8246,US,3760.51,2021-02-27,True
CUST-00177,Cyberdyne Systems,business,913773986,contact177@cyberdynesystems.example,(266) 960-4508,US,7409.24,2024-08-28,True
CUST-00178,Wonka Inc,business,163564275,contact178@wonkainc.example,(602) 890-3104,US,9580.52,2023-09-28,True
CUST-00179,Soylent Inc,business,445094937,contact179@soylentinc.example,(778) 796-6468,US,3974.55,2024-02-18,True
CUST-00180,Dunder Industries,business,804005419,contact180@dunderindustries.example,(979) 648-5122,US,12892.09,2023-01-11,True
CUST-00181,Bluth Partners,business,132068845,contact181@bluthpartners.example,(297) 989-7522,US,22435.08,2022-01-27,True
CUST-00182,Globex Holdings,business,626493459,contact182@globexholdings.example,(372) 310-5202,US,2738.47,2023-01-10,True
CUST-00183,Tyrell Solutions,business,260049183,contact183@tyrellsolutions.example,(369) 714-9830,US,7867.29,2023-09-20,True
CUST-00184,Pied Corp,business,655360131,contact184@piedcorp.example,(731) 952-6476,US,5489.78,2021-12-07,True
CUST-00185,Dunder Solutions,business,703466430,contact185@dundersolutions.example,(420) 403-9649,US,6272.28,2025-02-17,True
CUST-00186,Acme Group,business,946214891,contact186@acmegroup.example,(714) 692-8757,US,3221.72,2020-06-06,True
CUST-00187,Krusty Industries,business,608682865,contact187@krustyindustries.example,(875) 233-3644,US,7464.72,2022-02-09,True
CUST-00188,Hooli Inc,business,852650522,contact188@hooliinc.example,(232) 777-8753,US,3911.37,2022-08-26,True
CUST-00189,Hooli Solutions,business,628695794,contact189@hoolisolutions.example,(267) 620-7668,US,7746.57,2024-08-21,True
CUST-00190,Sterling Industries,business,416219748,contact190@sterlingindustries.example,(247) 412-1233,US,2606.61,2025-03-26,True
CUST-00191,Pied LLC,business,889181547,contact191@piedllc.example,(366) 420-5504,US,2326.92,2025-04-09,True
CUST-00192,Dunder Partners,business,193408332,contact192@dunderpartners.example,(759) 652-9170,US,3934.9,2025-10-21,True
CUST-00193,Bluth LLC,business,924022933,contact193@bluthllc.example,(651) 946-6843,US,3901.77,2023-01-16,True
CUST-00194,Globex Solutions,business,135958444,contact194@globexsolutions.example,(754) 743-3141,US,5068.19,2025-08-14,True
CUST-00195,Wonka LLC,business,621375690,contact195@wonkallc.example,(686) 664-9130,US,2332.52,2020-04-24,True
CUST-00196,Pied Group,business,845000276,contact196@piedgroup.example,(471) 778-2558,US,12524.9,2023-04-20,True
CUST-00197,Acme Enterprises,business,170450934,contact197@acmeenterprises.example,(704) 671-5914,US,1353.97,2023-08-17,True
CUST-00198,Tyrell Systems,business,174184694,contact198@tyrellsystems.example,(595) 796-2846,US,7133.72,2025-12-30,True
CUST-00199,Krusty Inc,business,479191792,contact199@krustyinc.example,(785) 328-9304,US,5533.4,2025-04-11,True
CUST-00200,Krusty Partners,business,561772563,contact200@krustypartners.example,(816) 611-1287,US,6786.27,2020-09-28,True
CUST-00201,Stark Holdings,business,265724541,contact201@starkholdings.example,(525) 714-9921,US,1604.09,2025-08-08,True
CUST-00202,Umbrella Corp,business,943787052,contact202@umbrellacorp.example,(599) 932-2509,US,16641.16,2022-12-27,True
CUST-00203,Hooli Group,business,967798305,contact203@hooligroup.example,(679) 677-5132,US,31946.86,2024-02-16,True
CUST-00204,Pied Holdings,business,927716235,contact204@piedholdings.example,(747) 265-9552,US,4449.32,2020-12-30,True
CUST-00205,Sterling LLC,business,288171602,contact205@sterlingllc.example,(463) 296-9019,US,1931.46,2025-10-14,True
CUST-00206,Sterling Holdings,business,663843972,contact206@sterlingholdings.example,(394) 674-2306,US,3271.92,2021-05-04,True
CUST-00207,Sterling Systems,business,387417177,contact207@sterlingsystems.example,(507) 432-5395,US,14548.93,2022-07-18,True
CUST-00208,Vandelay Inc,business,977475314,contact208@vandelayinc.example,(221) 770-8068,US,5696.62,2021-03-16,True
CUST-00209,Wonka Industries,business,923211338,contact209@wonkaindustries.example,(341) 943-4012,US,2183.56,2021-04-24,True
CUST-00210,Umbrella Corp,business,159911457,contact210@umbrellacorp.example,(910) 659-9610,US,2201.32,2022-03-01,True
CUST-00211,Bluth Corp,business,899161508,contact211@bluthcorp.example,(856) 793-3229,US,17860.96,2022-11-10,True
CUST-00212,Krusty Group,business,747636424,contact212@krustygroup.example,(467) 406-5875,US,12006.72,2024-08-16,True
CUST-00213,Massive Inc,business,136884817,contact213@massiveinc.example,(415) 601-1383,US,3811.02,2023-10-31,True
CUST-00214,Stark Inc,business,394265852,contact214@starkinc.example,(623) 287-7195,US,2077.27,2021-06-27,True
CUST-00215,Umbrella Solutions,business,940593538,contact215@umbrellasolutions.example,(901) 336-4717,US,811.69,2025-05-29,True
CUST-00216,Vandelay Inc,business,281035240,contact216@vandelayinc.example,(933) 278-2069,US,6165.91,2024-10-31,True
CUST-00217,Hooli Systems,business,365973411,contact217@hoolisystems.example,(449) 396-4498,US,4274.97,2025-11-27,True
CUST-00218,Krusty Inc,business,723024226,contact218@krustyinc.example,(257) 589-7761,US,5557.55,2021-01-17,True
CUST-00219,Vandelay Corp,business,780520176,contact219@vandelaycorp.example,(472) 750-5094,US,7179.97,2022-11-04,True
CUST-00220,Initech Systems,business,782088480,contact220@initechsystems.example,(501) 926-7987,US,2441.38,2022-10-03,True
CUST-00221,Vandelay Solutions,business,217322568,contact221@vandelaysolutions.example,(374) 892-6591,US,4606.43,2024-08-12,True
CUST-00222,Stark Holdings,business,531571185,contact222@starkholdings.example,(784) 949-9239,US,2348.65,2021-10-14,True
CUST-00223,Cyberdyne Partners,business,619268766,contact223@cyberdynepartners.example,(224) 952-4015,US,7764.47,2022-10-13,True
CUST-00224,Sterling Industries,business,616195533,contact224@sterlingindustries.example,(471) 697-5362,US,3477.56,2020-01-22,True
CUST-00225,Bluth Corp,business,947482952,contact225@bluthcorp.example,(355) 589-8623,US,14190.63,2025-05-05,True
CUST-00226,Acme LLC,business,687998234,contact226@acmellc.example,(912) 642-6280,US,2639.59,2022-06-21,True
CUST-00227,Krusty Enterprises,business,536228666,contact227@krustyenterprises.example,(241) 253-3781,US,1908.16,2025-05-22,True
CUST-00228,Stark Solutions,business,199461796,contact228@starksolutions.example,(400) 519-9243,US,10023.36,2023-02-05,True
CUST-00229,Wonka Industries,business,498296309,contact229@wonkaindustries.example,(422) 691-9522,US,3285.17,2024-05-24,True
CUST-00230,Massive Enterprises,business,122565923,contact230@massiveenterprises.example,(436) 444-8834,US,1974.18,2025-04-03,True
CUST-00231,Bluth Holdings,business,337339883,contact231@bluthholdings.example,(661) 294-7749,US,3194.12,2024-06-05,True
CUST-00232,Umbrella Enterprises,business,273940068,contact232@umbrellaenterprises.example,(763) 545-8060,US,8380.53,2025-04-30,True
CUST-00233,Vandelay Corp,business,372184859,contact233@vandelaycorp.example,(463) 853-3602,US,11066.14,2023-03-30,True
CUST-00234,Wayne Enterprises,business,163689096,contact234@wayneenterprises.example,(418) 747-1038,US,8382.08,2020-05-01,True
CUST-00235,Stark Industries,business,424225905,contact235@starkindustries.example,(706) 980-7253,US,5815.23,2022-03-11,True
