customer_id,customer_name,customer_type,tax_id,email,phone,billing_country,credit_limit,created_at,is_active
CUST-00029,Dunder Industries,business,560789408,contact29@dunderindustries.example,(801) 205-6580,US,6267.9,2020-08-20,True
CUST-00030,Dunder Partners,business,580170088,contact30@dunderpartners.example,(423) 876-8028,US,3912.55,2020-01-09,True
CUST-00031,Wonka Industries,business,560995373,contact31@wonkaindustries.example,(492) 634-4502,US,10889.95,2023-08-21,True
CUST-00032,Soylent Partners,business,629507028,contact32@soylentpartners.example,(250) 925-4912,US,3131.23,2025-08-13,True
CUST-00033,Wonka Group,business,645765700,contact33@wonkagroup.example,(879) 392-5703,US,1275.3,2024-08-05,True
CUST-00034,Hooli Inc,business,111029845,contact34@hooliinc.example,(928) 741-8950,US,11914.84,2023-03-20,True
CUST-00035,Globex Partners,business,223923968,contact35@globexpartners.example,(580) 611-8675,US,9790.6,2025-01-15,True
CUST-00036,Dunder Industries,business,411392934,contact36@dunderindustries.example,(728) 506-7818,US,8934.67,2024-02-15,True
CUST-00037,Dunder Systems,business,401036399,contact37@dundersystems.example,(309) 259-2292,US,9875.11,2020-02-28,True
CUST-00038,Bluth Systems,business,905044088,contact38@bluthsystems.example,(717) 762-3355,US,2581.66,2023-05-19,True
CUST-00039,Globex Holdings,business,960325543,contact39@globexholdings.example,(576) 477-7092,US,12026.47,2021-07-08,True
CUST-00040,Soylent Enterprises,business,272627535,contact40@soylententerprises.example,(456) 799-6433,US,9840.97,2022-09-14,True
CUST-00041,Vandelay LLC,business,761429597,contact41@vandelayllc.example,(261) 350-8115,US,9407.08,2022-10-31,True
CUST-00042,Umbrella Partners,business,229002582,contact42@umbrellapartners.example,(772) 225-9967,US,1807.45,2020-10-24,True
CUST-00043,Sterling Systems,business,788173447,contact43@sterlingsystems.example,(569) 696-9117,US,7659.94,2023-06-30,True
CUST-00044,Wayne Partners,business,733166816,contact44@waynepartners.example,(914) 351-3299,US,18670.7,2025-01-22,True
CUST-00045,Vandelay Enterprises,business,289839985,contact45@vandelayenterprises.example,(785) 301-2772,US,9768.13,2020-01-11,True
CUST-00046,Globex Corp,business,133734452,contact46@globexcorp.example,(307) 879-6950,US,2113.41,2025-07-07,True
CUST-00047,Soylent Systems,business,768839023,contact47@soylentsystems.example,(667) 968-8889,US,7726.53,2021-03-16,True
CUST-00048,Massive Partners,business,410608713,contact48@massivepartners.example,(687) 887-8896,US,6850.33,2022-05-24,True
CUST-00049,Wayne Partners,business,302825375,contact49@waynepartners.example,(618) 984-1160,US,3272.79,2023-07-05,True
CUST-00050,Stark Group,business,473066076,contact50@starkgroup.example,(378) 788-1346,US,10044.83,2020-09-12,True
CUST-00051,Krusty LLC,business,439310973,contact51@krustyllc.example,(316) 224-9772,US,22587.08,2020-08-07,True
CUST-00052,Soylent Group,business,431700520,contact52@soylentgroup.example,(271) 310-8608,US,15342.46,2021-11-21,True
CUST-00053,Sterling Group,business,836001794,contact53@sterlinggroup.example,(263) 696-2298,US,3733.21,2025-10-21,True
CUST-00054,Wonka Inc,business,979998972,contact54@wonkainc.example,(442) 423-9457,US,4870.28,2024-05-05,True
CUST-00055,Hooli Corp,business,598948257,contact55@hoolicorp.example,(295) 564-3923,US,1157.29,2021-11-21,True
CUST-00056,Wayne Partners,business,913258325,contact56@waynepartners.example,(563) 445-1297,US,1625.91,2025-05-29,True
CUST-00057,Stark LLC,business,167841135,contact57@starkllc.example,(219) 823-3636,US,3619.73,2021-08-30,True
CUST-00058,Vandelay Enterprises,business,129436711,contact58@vandelayenterprises.example,(654) 712-1908,US,1830.63,2024-02-11,True
CUST-00059,Wonka Inc,business,941631947,contact59@wonkainc.example,(310) 742-2762,US,1855.49,2022-08-14,True
CUST-00060,Cyberdyne Partners,business,426484900,contact60@cyberdynepartners.example,(379) 592-1741,US,18505.25,2025-08-30,True
CUST-00061,Krusty Corp,business,143057729,contact61@krustycorp.example,(925) 229-4088,US,34154.58,2023-04-15,True
CUST-00062,Umbrella Partners,business,584014121,contact62@umbrellapartners.example,(966) 578-2103,US,14147.58,2022-09-22,True
CUST-00063,Soylent Partners,business,284680480,contact63@soylentpartners.example,(519) 500-1729,US,2346.91,2022-09-20,True
CUST-00064,Acme Group,business,733636141,contact64@acmegroup.example,(706) 347-8439,US,8206.2,2020-02-15,True
CUST-00065,Globex Systems,business,357694628,contact65@globexsystems.example,(935) 770-2218,US,1346.26,2025-05-21,True
CUST-00066,Soylent Systems,business,355614420,contact66@soylentsystems.example,(827) 906-7204,US,9439.25,2020-06-03,True
CUST-00067,Wonka Inc,business,517967141,contact67@wonkainc.example,(317) 335-5391,US,3555.42,2021-10-03,True
CUST-00068,Krusty Enterprises,business,341033561,contact68@krustyenterprises.example,(490) 843-7230,US,8411.21,2024-12-18,True
CUST-00069,Krusty Enterprises,business,515509744,contact69@krustyenterprises.example,(585) 942-4202,US,7980.53,2024-11-18,True
CUST-00070,Wayne Partners,business,814900907,contact70@waynepartners.example,(844) 831-6222,US,1679.96,2025-12-27,True
CUST-00071,Cyberdyne Corp,business,389343859,contact71@cyberdynecorp.example,(474) 909-5201,US,7231.68,2022-01-23,True
CUST-00072,Soylent Partners,business,541507306,contact72@soylentpartners.example,(935) 443-6603,US,3316.66,2022-06-22,True
CUST-00073,Tyrell Partners,business,133988651,contact73@tyrellpartners.example,(398) 304-6007,US,3974.64,2022-08-07,True
CUST-00074,Wonka Inc,business,194825827,contact74@wonkainc.example,(272) 236-2605,US,7105.72,2025-05-17,True
CUST-00075,Vandelay Holdings,business,951635632,contact75@vandelayholdings.example,(747) 672-8581,US,2354.71,2022-05-29,True
CUST-00076,Dunder Enterprises,business,728536196,contact76@dunderenterprises.example,(258) 383-6506,US,3817.24,2020-04-15,True
CUST-00077,Tyrell Group,business,300052535,contact77@tyrellgroup.example,(987) 258-1693,US,13521.97,2024-11-14,True
CUST-00078,Umbrella Solutions,business,307900847,contact78@umbrellasolutions.example,(392) 571-1757,US,2510.29,2022-06-10,True
CUST-00079,Initech Industries,business,599522275,contact79@initechindustries.example,(859) 248-6919,US,3996.67,2022-12-21,True
CUST-00080,Globex Inc,business,633776756,contact80@globexinc.example,(708) 391-5352,US,6516.44,2020-07-15,True
CUST-00081,Tyrell Group,business,387969177,contact81@tyrellgroup.example,(466) 490-3987,US,1066.57,2024-05-08,True
CUST-00082,Wonka Corp,business,304552887,contact82@wonkacorp.example,(309) 919-4059,US,13123.89,2022-09-11,True
CUST-00083,Wayne Enterprises,business,990320994,contact83@wayneenterprises.example,(716) 466-3771,US,6746.07,2022-02-06,True
CUST-00084,Umbrella Solutions,business,193204702,contact84@umbrellasolutions.example,(913) 240-5227,US,2193.12,2024-04-12,True
CUST-00085,Soylent Industries,business,612914307,contact85@soylentindustries.example,(290) 317-1239,US,3555.84,2025-10-09,True
CUST-00086,Pied Inc,business,631310052,contact86@piedinc.example,(604) 698-8749,US,7715.32,2025-07-20,True
CUST-00087,Tyrell Group,business,431114559,contact87@tyrellgroup.example,(314) 791-9853,US,8651.19,2022-07-26,True
CUST-00088,Soylent Enterprises,business,308133078,contact88@soylententerprises.example,(583) 839-6350,US,8466.14,2022-12-05,True
CUST-00089,Tyrell LLC,business,799498392,contact89@tyrellllc.example,(561) 449-3064,US,4485.94,2023-07-27,True
CUST-00090,Hooli Partners,business,428819910,contact90@hoolipartners.example,(511) 478-2551,US,3576.57,2020-07-11,True
CUST-00091,Krusty Systems,business,184006774,contact91@krustysystems.example,(790) 398-5679,US,2302.06,2025-06-28,True
CUST-00092,Massive Group,business,125585312,contact92@massivegroup.example,(558) 634-1047,US,2086.16,2023-03-27,True
CUST-00093,Hooli Enterprises,business,459375167,contact93@hoolienterprises.example,(762) 774-7566,US,5651.07,2025-05-28,True
CUST-00094,Vandelay LLC,business,380205894,contact94@vandelayllc.example,(872) 292-9541,US,12494.48,2025-08-22,True
CUST-00095,Vandelay Enterprises,business,950354388,contact95@vandelayenterprises.example,(622) 662-8753,US,3392.24,2022-01-15,True
CUST-00096,Globex Systems,business,167252644,contact96@globexsystems.example,(334) 300-5367,US,6394.76,2021-12-24,True
CUST-00097,Hooli Systems,business,853144919,contact97@hoolisystems.example,(906) 713-7675,US,5009.05,2024-04-12,True
CUST-00098,Soylent Inc,business,889905051,contact98@soylentinc.example,(268) 993-8173,US,4064.86,2022-11-11,True
CUST-00099,Sterling Solutions,business,828110613,contact99@sterlingsolutions.example,(682) 898-2142,US,3140.98,2024-12-01,True
CUST-00100,Vandelay Holdings,business,115368362,contact100@vandelayholdings.example,(852) 684-2462,US,2441.56,2025-11-21,True
CUST-00101,Soylent Holdings,business,222347145,contact101@soylentholdings.example,(386) 232-8061,US,1478.47,2023-06-06,True
CUST-00102,Pied LLC,business,825219195,contact102@piedllc.example,(214) 841-7583,US,1958.48,2021-10-20,True
CUST-00103,Bluth Systems,business,379409552,contact103@bluthsystems.example,(599) 568-4545,US,4918.55,2024-03-30,True
CUST-00104,Wonka Industries,business,308147950,contact104@wonkaindustries.example,(256) 522-7425,US,1485.41,2020-11-04,True
CUST-00105,Bluth Corp,business,752172071,contact105@bluthcorp.example,(546) 333-8616,US,4463.01,2024-10-27,True
CUST-00106,Umbrella LLC,business,295503408,contact106@umbrellallc.example,(535) 942-6429,US,4434.96,2024-09-18,True
CUST-00107,Krusty Systems,business,380062764,contact107@krustysystems.example,(256) 579-5525,US,3603.78,2022-01-24,True
CUST-00108,Bluth Corp,business,502647062,contact108@bluthcorp.example,(878) 730-7347,US,2936.36,2025-09-14,True
CUST-00109,Stark Systems,business,565642100,contact109@starksystems.example,(236) 222-7992,US,1916.02,2024-02-07,True
CUST-00110,Umbrella Enterprises,business,242638078,contact110@umbrellaenterprises.example,(888) 932-9003,US,3626.3,2022-01-12,True
CUST-00111,Cyberdyne Systems,business,620691346,contact111@cyberdynesystems.example,(402) 606-8937,US,1620.96,2021-03-04,True
CUST-00112,Tyrell Holdings,business,877943902,contact112@tyrellholdings.example,(822) 415-7203,US,17721.49,2023-12-13,True
CUST-00113,Wonka Industries,business,609433404,contact113@wonkaindustries.example,(962) 991-6886,US,7744.86,2025-03-26,True
CUST-00114,Cyberdyne LLC,business,245457688,contact114@cyberdynellc.example,(412) 490-6643,US,3710.79,2024-12-11,True
CUST-00115,Bluth Inc,business,916977194,contact115@bluthinc.example,(537) 204-3624,US,1545.3,2023-02-25,True
CUST-00116,Hooli Solutions,business,796762789,contact116@hoolisolutions.example,(689) 202-7822,US,7356.27,2025-12-31,True
CUST-00117,Tyrell Industries,business,379622538,contact117@tyrellindustries.example,(219) 497-1722,US,8078.65,2023-06-06,True
CUST-00118,Wayne Enterprises,business,574026464,contact118@wayneenterprises.example,(612) 969-6258,US,5743.02,2022-06-15,True
CUST-00119,Hooli LLC,business,104921401,contact119@hoolillc.example,(592) 370-4148,US,2471.63,2023-11-02,True
CUST-00120,Wonka LLC,business,687068510,contact120@wonkallc.example,(378) 288-6287,US,2793.7,2025-07-26,True
CUST-00121,Acme Solutions,business,435782827,contact121@acmesolutions.example,(344) 892-3475,US,4821.19,2025-12-15,True
CUST-00122,Bluth Inc,business,734350125,contact122@bluthinc.example,(670) 784-4749,US,2224.82,2020-06-04,True
CUST-00123,Soylent Partners,business,695179660,contact123@soylentpartners.example,(998) 903-8699,US,3031.81,2022-06-14,True
CUST-00124,Sterling LLC,business,530063407,contact124@sterlingllc.example,(225) 213-9479,US,2393.49,2021-09-20,True
CUST-00125,Dunder LLC,business,625156818,contact125@dunderllc.example,(431) 950-5816,US,4426.59,2022-11-01,True
CUST-00126,Wonka Partners,business,338430980,contact126@wonkapartners.example,(976) 946-9191,US,4966.11,2025-09-05,True
CUST-00127,Hooli Systems,business,369828304,contact127@hoolisystems.example,(357) 944-2292,US,5339.57,2022-02-27,True
CUST-00128,Massive Systems,business,420449675,contact128@massivesystems.example,(894) 506-3999,US,14246.7,2024-05-13,True
CUST-00129,Dunder Industries,business,928338559,contact129@dunderindustries.example,(282) 575-8071,US,2436.86,2021-11-07,True
CUST-00130,Tyrell Group,business,256387246,contact130@tyrellgroup.example,(482) 211-4148,US,2267.08,2023-04-08,True
CUST-00131,Massive Holdings,business,780895272,contact131@massiveholdings.example,(550) 930-1558,US,36843.6,2025-03-06,True
CUST-00132,Umbrella Corp,business,369714679,contact132@umbrellacorp.example,(207) 835-7755,US,6740.78,2022-03-27,True
CUST-00133,Bluth Group,business,631823898,contact133@bluthgroup.example,(763) 586-3616,US,17297.23,2024-12-04,True
CUST-00134,Umbrella Enterprises,business,993337463,contact134@umbrellaenterprises.example,(970) 730-8555,US,2081.25,2021-04-07,True
CUST-00135,Bluth Holdings,business,823193812,contact135@bluthholdings.example,(827) 670-1224,US,1804.18,2021-10-01,True
CUST-00136,Pied Corp,business,528220411,contact136@piedcorp.example,(822) 835-2559,US,20926.63,2025-02-11,True
CUST-00137,Umbrella Partners,business,910363184,contact137@umbrellapartners.example,(687) 354-5518,US,6106.5,2022-09-12,True
CUST-00138,Krusty Holdings,business,886370687,contact138@krustyholdings.example,(294) 899-5427,US,12552.71,2020-06-26,True
CUST-00139,Sterling Inc,business,122544261,contact139@sterlinginc.example,(421) 253-6326,US,16420.85,2022-11-28,True
CUST-00140,Stark Systems,business,471675638,contact140@starksystems.example,(544) 391-9174,US,4583.97,2023-10-10,True
CUST-00141,Initech Group,business,575570964,contact141@initechgroup.example,(755) 238-6268,US,14300.33,2024-11-11,True
CUST-00142,Krusty Enterprises,business,459999154,contact142@krustyenterprises.example,(646) 970-6684,US,3247.25,2021-07-09,True
CUST-00143,Massive LLC,business,815103165,contact143@massivellc.example,(299) 992-7363,US,12391.89,2025-02-15,True
CUST-00144,Hooli Corp,business,292310231,contact144@hoolicorp.example,(574) 295-8910,US,8728.83,2022-03-29,True
CUST-00145,Vandelay Industries,business,209697360,contact145@vandelayindustries.example,(557) 683-6352,US,3482.57,2025-06-01,True
CUST-00146,Tyrell Systems,business,605208213,contact146@tyrellsystems.example,(589) 258-3348,US,3578.03,2023-01-20,True
CUST-00147,Wayne Enterprises,business,429265715,contact147@wayneenterprises.example,(310) 718-4240,US,10245.26,2024-06-14,True
CUST-00148,Sterling Systems,business,263720810,contact148@sterlingsystems.example,(701) 677-2928,US,6421.7,2020-07-10,True
CUST-00149,Tyrell Enterprises,business,885870517,contact149@tyrellenterprises.example,(316) 503-6588,US,867.18,2023-02-04,True
CUST-00150,Massive Partners,business,718515652,contact150@massivepartners.example,(702) 279-9388,US,37315.67,2023-03-05,True
CUST-00151,Hooli LLC,business,804043279,contact151@hoolillc.example,(659) 742-3881,US,12175.76,2020-12-27,True
CUST-00152,Soylent Holdings,business,661716761,contact152@soylentholdings.example,(654) 586-3843,US,3475.02,2020-12-27,True
CUST-00153,Umbrella Partners,business,636982790,contact153@umbrellapartners.example,(498) 463-9365,US,2466.07,2025-10-26,True
CUST-00154,Pied Holdings,business,381195945,contact154@piedholdings.example,(533) 369-6521,US,7300.15,2023-02-09,True
CUST-00155,Hooli Industries,business,504909691,contact155@hooliindustries.example,(220) 374-1868,US,9861.54,2024-03-08,True
CUST-00156,Bluth Systems,business,633767820,contact156@bluthsystems.example,(322) 580-6861,US,3022.81,2021-09-16,True
CUST-00157,Bluth Industries,business,137046415,contact157@bluthindustries.example,(725) 630-7543,US,2944.9,2025-10-16,True
CUST-00158,Initech LLC,business,895000882,contact158@initechllc.example,(343) 731-9181,US,7922.17,2021-05-08,True
CUST-00159,Globex Corp,business,980630039,contact159@globexcorp.example,(985) 431-1560,US,6087.71,2025-07-16,True
CUST-00160,Cyberdyne LLC,business,890351528,contact160@cyberdynellc.example,(774) 600-5998,US,8728.71,2020-03-27,True
CUST-00161,Vandelay Industries,business,705569520,contact161@vandelayindustries.example,(892) 356-3028,US,13243.28,2020-01-23,True
CUST-00162,Pied Inc,business,820213394,contact162@piedinc.example,(554) 590-7495,US,5446.97,2020-02-14,True
CUST-00163,Initech Corp,business,621746731,contact163@initechcorp.example,(348) 793-6631,US,3572.14,2025-12-18,True
CUST-00164,Wayne Partners,business,928045773,contact164@waynepartners.example,(310) 508-7057,US,10038.42,2022-04-27,True
CUST-00165,Dunder Partners,business,428687255,contact165@dunderpartners.example,(300) 736-5639,US,4930.68,2022-05-20,True
CUST-00166,Sterling Inc,business,127161923,contact166@sterlinginc.example,(579) 372-7996,US,9512.18,2025-03-12,True
CUST-00167,Wonka Group,business,815198544,contact167@wonkagroup.example,(644) 394-7272,US,8086.14,2023-05-19,True
CUST-00168,Cyberdyne Enterprises,business,592909965,contact168@cyberdyneenterprises.example,(303) 389-3340,US,17408.42,2023-01-04,True
CUST-00169,Bluth LLC,business,737216153,contact169@bluthllc.example,(558) 275-1389,US,4978.72,2020-02-19,True
CUST-00170,Massive Systems,business,169467513,contact170@massivesystems.example,(369) 373-4903,US,2864.36,2022-05-04,True
CUST-00171,Vandelay LLC,business,785994355,contact171@vandelayllc.example,(758) 950-9916,US,16727.56,2021-01-21,True
CUST-00172,Tyrell Holdings,business,360817482,contact172@tyrellholdings.example,(955) 549-5266,US,3115.34,2021-07-08,True
CUST-00173,Stark Systems,business,175068951,contact173@starksystems.example,(706) 566-8442,US,11347.06,2023-11-30,True
CUST-00174,Tyrell Group,business,601227506,contact174@tyrellgroup.example,(535) 219-4100,US,3455.06,2025-10-21,True
CUST-00175,Stark Holdings,business,309677501,contact175@starkholdings.example,(948) 296-9397,US,1770.75,2020-07-15,True
CUST-00176,Wonka Solutions,business,574916043,contact176@wonkasolutions.example,(561) 983-2242,US,2967.85,2020-07-01,True
CUST-00177,Initech Inc,business,657716153,contact177@initechinc.example,(426) 218-8147,US,16833.71,2025-08-06,True
CUST-00178,Sterling Inc,business,251165149,contact178@sterlinginc.example,(419) 252-3925,US,2600.67,2024-06-06,True
CUST-00179,Umbrella Enterprises,business,363785805,contact179@umbrellaenterprises.example,(472) 282-8770,US,7393.12,2025-02-23,True
CUST-00180,Massive Solutions,business,916003907,contact180@massivesolutions.example,(828) 978-5760,US,496.1,2025-07-11,True
CUST-00181,Vandelay Group,business,307416040,contact181@vandelaygroup.example,(740) 249-1106,US,3724.62,2021-02-01,True
CUST-00182,Pied LLC,business,659048361,contact182@piedllc.example,(928) 371-5911,US,6986.77,2025-03-30,True
CUST-00183,Sterling Industries,business,496961764,contact183@sterlingindustries.example,(957) 537-1773,US,1559.13,2023-04-29,True
CUST-00184,Sterling Inc,business,919146660,contact184@sterlinginc.example,(794) 870-6400,US,2134.07,2020-10-08,True
CUST-00185,Pied Inc,business,386963739,contact185@piedinc.example,(914) 568-8303,US,3145.84,2022-05-12,True
CUST-00186,Umbrella Holdings,business,796759199,contact186@umbrellaholdings.example,(994) 282-3582,US,19319.1,2020-10-27,True
CUST-00187,Bluth Holdings,business,742390052,contact187@bluthholdings.example,(742) 657-3962,US,5099.2,2022-09-21,True
CUST-00188,Initech Inc,business,937079633,contact188@initechinc.example,(495) 740-8920,US,13424.87,2021-06-04,True
CUST-00189,Initech Partners,business,392812208,contact189@initechpartners.example,(804) 456-4063,US,7349.2,2023-02-11,True
CUST-00190,Globex Systems,business,157704640,contact190@globexsystems.example,(448) 457-5430,US,8131.2,2022-12-20,True
CUST-00191,Bluth Corp,business,258625009,contact191@bluthcorp.example,(527) 964-2950,US,1230.51,2020-02-08,True
CUST-00192,Umbrella LLC,business,664921023,contact192@umbrellallc.example,(793) 861-3139,US,2191.33,2025-12-03,True
CUST-00193,Dunder Solutions,business,891989820,contact193@dundersolutions.example,(460) 889-6092,US,1680.07,2024-03-11,True
CUST-00194,Acme LLC,business,960657511,contact194@acmellc.example,(487) 215-3977,US,1551.51,2025-04-22,True
CUST-00195,Globex Inc,business,220807900,contact195@globexinc.example,(772) 503-7691,US,4222.66,2023-06-03,True
CUST-00196,Massive Inc,business,290116852,contact196@massiveinc.example,(839) 218-3300,US,9354.75,2021-02-06,True
CUST-00197,Dunder LLC,business,365868552,contact197@dunderllc.example,(955) 515-2036,US,2490.35,2020-10-24,True
CUST-00198,Dunder Corp,business,714394643,contact198@dundercorp.example,(318) 618-2903,US,6655.91,2023-03-15,True
CUST-00199,Initech Corp,business,328741910,contact199@initechcorp.example,(510) 381-9745,US,42530.79,2022-09-02,True
CUST-00200,Krusty LLC,business,110453251,contact200@krustyllc.example,(455) 349-1835,US,1278.5,2024-04-26,True
CUST-00201,Cyberdyne Partners,business,851194341,contact201@cyberdynepartners.example,(863) 214-9787,US,8214.93,2021-10-26,True
CUST-00202,Globex Group,business,561378295,contact202@globexgroup.example,(305) 825-7438,US,3634.38,2022-03-26,True
CUST-00203,Pied LLC,business,867471586,contact203@piedllc.example,(570) 328-2018,US,8443.79,2021-09-28,True
CUST-00204,Pied Corp,business,659541633,contact204@piedcorp.example,(480) 928-3289,US,8194.41,2025-03-27,True
CUST-00205,Sterling Enterprises,business,554214291,contact205@sterlingenterprises.example,(884) 260-8948,US,4801.82,2022-02-25,True
CUST-00206,Wayne Partners,business,916581126,contact206@waynepartners.example,(940) 646-7014,US,7023.85,2025-01-14,True
CUST-00207,Bluth Holdings,business,874630010,contact207@bluthholdings.example,(470) 992-2149,US,4166.07,2023-11-01,True
CUST-00208,Pied Corp,business,107141463,contact208@piedcorp.example,(658) 807-3498,US,20980.65,2025-04-16,True
CUST-00209,Stark Group,business,896296387,contact209@starkgroup.example,(908) 404-4890,US,7808.24,2021-10-12,True
CUST-00210,Stark Partners,business,893482742,contact210@starkpartners.example,(796) 248-4371,US,5131.05,2025-12-06,True
CUST-00211,Wonka Group,business,708626587,contact211@wonkagroup.example,(616) 516-7441,US,2507.01,2025-01-05,True
CUST-00212,Initech Group,business,248195278,contact212@initechgroup.example,(655) 954-9497,US,6067.62,2023-03-11,True
CUST-00213,Bluth Group,business,619492236,contact213@bluthgroup.example,(909) 392-3418,US,5757.62,2021-09-01,True
CUST-00214,Massive Inc,business,636921815,contact214@massiveinc.example,(662) 692-1444,US,3483.35,2020-04-17,True
CUST-00215,Umbrella Inc,business,584541009,contact215@umbrellainc.example,(573) 480-1857,US,3541.01,2024-09-08,True
CUST-00216,Umbrella Inc,business,824460013,contact216@umbrellainc.example,(530) 654-9272,US,5743.57,2023-03-14,True
CUST-00217,Pied Corp,business,957653181,contact217@piedcorp.example,(579) 307-1682,US,9106.5,2020-07-15,True
CUST-00218,Umbrella Corp,business,111957914,contact218@umbrellacorp.example,(877) 542-6406,US,4128.65,2024-02-17,True
CUST-00219,Umbrella Industries,business,544196266,contact219@umbrellaindustries.example,(402) 411-4079,US,3783.19,2020-01-06,True
CUST-00220,Krusty Systems,business,728209043,contact220@krustysystems.example,(422) 525-1924,US,5312.88,2022-06-22,True
CUST-00221,Initech Systems,business,613418532,contact221@initechsystems.example,(292) 421-1477,US,6190.16,2024-04-27,True
CUST-00222,Massive Industries,business,401309336,contact222@massiveindustries.example,(366) 419-4545,US,5884.56,2020-11-22,True
CUST-00223,Pied Partners,business,116146944,contact223@piedpartners.example,(855) 878-8560,US,16420.01,2021-12-29,True
CUST-00224,Soylent Inc,business,481081608,contact224@soylentinc.example,(606) 446-5509,US,2947.99,2020-04-22,True
CUST-00225,Krusty LLC,business,494161211,contact225@krustyllc.example,(650) 743-1832,US,6650.88,2023-04-30,True
CUST-00226,Dunder Systems,business,786829595,contact226@dundersystems.example,(852) 989-5139,US,5989.04,2023-06-07,True
CUST-00227,Wonka LLC,business,840991052,contact227@wonkallc.example,(903) 982-7979,US,12907.0,2021-10-20,True
CUST-00228,Vandelay Group,business,675957157,contact228@vandelaygroup.example,(710) 837-2460,US,5236.56,2025-06-02,True
CUST-00229,Vandelay Industries,business,642991138,contact229@vandelayindustries.example,(286) 809-9712,US,4838.38,2023-12-07,True
CUST-00230,Soylent Solutions,business,910662874,contact230@soylentsolutions.example,(858) 453-9318,US,4635.53,2022-07-25,True
CUST-00231,Globex LLC,business,307319353,contact231@globexllc.example,(984) 972-7227,US,1769.97,2025-05-15,True
CUST-00232,Dunder Systems,business,629322313,contact232@dundersystems.example,(742) 438-8544,US,3180.76,2024-03-12,True
CUST-00233,Cyberdyne Inc,business,293713090,contact233@cyberdyneinc.example,(360) 928-2160,US,12237.04,2025-09-13,True
CUST-00234,Hooli Group,business,168614306,contact234@hooligroup.example,(587) 445-5021,US,3942.18,2023-01-10,True
